5684 400 400
50 115 -1 0
49 115 -1 0
283 114 -1 0
282 114 -1 0
281 114 -1 0
280 114 -1 0
279 114 -1 0
278 114 -1 0
277 114 -1 0
276 114 -1 0
275 114 -1 0
274 114 -1 0
273 114 -1 0
272 114 -1 0
271 114 -1 0
270 114 -1 0
107 114 -1 0
106 114 -1 0
105 114 -1 0
104 114 -1 0
103 114 -1 0
102 114 -1 0
101 114 -1 0
100 114 -1 0
99 114 -1 0
98 114 -1 0
97 114 -1 0
96 114 -1 0
95 114 -1 0
94 114 -1 0
93 114 -1 0
92 114 -1 0
91 114 -1 0
90 114 -1 0
89 114 -1 0
88 114 -1 0
87 114 -1 0
86 114 -1 0
85 114 -1 0
84 114 -1 0
83 114 -1 0
82 114 -1 0
81 114 -1 0
80 114 -1 0
79 114 -1 0
78 114 -1 0
77 114 -1 0
76 114 -1 0
75 114 -1 0
59 114 -1 0
58 114 -1 0
57 114 -1 0
56 114 -1 0
55 114 -1 0
54 114 -1 0
53 114 -1 0
52 114 -1 0
51 114 -1 0
50 114 -1 0
49 114 -1 0
284 113 -1 0
283 113 -1 0
282 113 -1 0
281 113 -1 0
280 113 -1 0
279 113 -1 0
278 113 -1 0
277 113 -1 0
276 113 -1 0
275 113 -1 0
274 113 -1 0
273 113 -1 0
272 113 -1 0
271 113 -1 0
270 113 -1 0
106 113 -1 0
105 113 -1 0
104 113 -1 0
103 113 -1 0
102 113 -1 0
101 113 -1 0
100 113 -1 0
99 113 -1 0
98 113 -1 0
97 113 -1 0
96 113 -1 0
95 113 -1 0
94 113 -1 0
93 113 -1 0
92 113 -1 0
91 113 -1 0
90 113 -1 0
89 113 -1 0
88 113 -1 0
87 113 -1 0
86 113 -1 0
85 113 -1 0
84 113 -1 0
83 113 -1 0
82 113 -1 0
81 113 -1 0
80 113 -1 0
79 113 -1 0
78 113 -1 0
77 113 -1 0
76 113 -1 0
75 113 -1 0
74 113 -1 0
73 113 -1 0
72 113 -1 0
71 113 -1 0
70 113 -1 0
59 113 -1 0
58 113 -1 0
57 113 -1 0
56 113 -1 0
55 113 -1 0
54 113 -1 0
53 113 -1 0
52 113 -1 0
51 113 -1 0
50 113 -1 0
49 113 -1 0
285 112 -1 0
284 112 -1 0
283 112 -1 0
282 112 -1 0
281 112 -1 0
280 112 -1 0
279 112 -1 0
278 112 -1 0
277 112 -1 0
276 112 -1 0
275 112 -1 0
274 112 -1 0
273 112 -1 0
272 112 -1 0
271 112 -1 0
105 112 -1 0
104 112 -1 0
103 112 -1 0
102 112 -1 0
101 112 -1 0
100 112 -1 0
99 112 -1 0
98 112 -1 0
97 112 -1 0
96 112 -1 0
95 112 -1 0
94 112 -1 0
93 112 -1 0
92 112 -1 0
91 112 -1 0
90 112 -1 0
89 112 -1 0
88 112 -1 0
87 112 -1 0
86 112 -1 0
85 112 -1 0
84 112 -1 0
83 112 -1 0
82 112 -1 0
81 112 -1 0
80 112 -1 0
79 112 -1 0
78 112 -1 0
77 112 -1 0
76 112 -1 0
75 112 -1 0
74 112 -1 0
73 112 -1 0
72 112 -1 0
71 112 -1 0
70 112 -1 0
69 112 -1 0
68 112 -1 0
67 112 -1 0
66 112 -1 0
65 112 -1 0
64 112 -1 0
63 112 -1 0
59 112 -1 0
58 112 -1 0
57 112 -1 0
56 112 -1 0
55 112 -1 0
54 112 -1 0
53 112 -1 0
52 112 -1 0
51 112 -1 0
50 112 -1 0
49 112 -1 0
286 111 -1 0
285 111 -1 0
284 111 -1 0
283 111 -1 0
282 111 -1 0
281 111 -1 0
280 111 -1 0
279 111 -1 0
278 111 -1 0
277 111 -1 0
276 111 -1 0
275 111 -1 0
274 111 -1 0
273 111 -1 0
272 111 -1 0
102 111 -1 0
100 111 -1 0
99 111 -1 0
98 111 -1 0
97 111 -1 0
96 111 -1 0
95 111 -1 0
94 111 -1 0
93 111 -1 0
92 111 -1 0
91 111 -1 0
90 111 -1 0
89 111 -1 0
88 111 -1 0
87 111 -1 0
86 111 -1 0
85 111 -1 0
84 111 -1 0
83 111 -1 0
82 111 -1 0
81 111 -1 0
80 111 -1 0
79 111 -1 0
78 111 -1 0
77 111 -1 0
76 111 -1 0
75 111 -1 0
74 111 -1 0
73 111 -1 0
72 111 -1 0
71 111 -1 0
70 111 -1 0
69 111 -1 0
68 111 -1 0
67 111 -1 0
66 111 -1 0
65 111 -1 0
64 111 -1 0
63 111 -1 0
62 111 -1 0
61 111 -1 0
60 111 -1 0
59 111 -1 0
58 111 -1 0
57 111 -1 0
56 111 -1 0
55 111 -1 0
54 111 -1 0
53 111 -1 0
52 111 -1 0
51 111 -1 0
50 111 -1 0
49 111 -1 0
288 110 -1 0
287 110 -1 0
286 110 -1 0
285 110 -1 0
284 110 -1 0
283 110 -1 0
282 110 -1 0
281 110 -1 0
280 110 -1 0
279 110 -1 0
278 110 -1 0
277 110 -1 0
276 110 -1 0
275 110 -1 0
274 110 -1 0
97 110 -1 0
96 110 -1 0
95 110 -1 0
94 110 -1 0
93 110 -1 0
92 110 -1 0
91 110 -1 0
90 110 -1 0
89 110 -1 0
88 110 -1 0
87 110 -1 0
86 110 -1 0
85 110 -1 0
84 110 -1 0
83 110 -1 0
82 110 -1 0
81 110 -1 0
80 110 -1 0
79 110 -1 0
78 110 -1 0
77 110 -1 0
76 110 -1 0
75 110 -1 0
74 110 -1 0
73 110 -1 0
72 110 -1 0
71 110 -1 0
70 110 -1 0
69 110 -1 0
68 110 -1 0
67 110 -1 0
66 110 -1 0
65 110 -1 0
64 110 -1 0
63 110 -1 0
62 110 -1 0
61 110 -1 0
60 110 -1 0
59 110 -1 0
58 110 -1 0
57 110 -1 0
56 110 -1 0
55 110 -1 0
54 110 -1 0
53 110 -1 0
52 110 -1 0
51 110 -1 0
50 110 -1 0
49 110 -1 0
289 109 -1 0
288 109 -1 0
287 109 -1 0
286 109 -1 0
285 109 -1 0
284 109 -1 0
283 109 -1 0
282 109 -1 0
281 109 -1 0
280 109 -1 0
279 109 -1 0
278 109 -1 0
277 109 -1 0
276 109 -1 0
275 109 -1 0
274 109 -1 0
95 109 -1 0
94 109 -1 0
93 109 -1 0
92 109 -1 0
91 109 -1 0
90 109 -1 0
89 109 -1 0
88 109 -1 0
87 109 -1 0
86 109 -1 0
85 109 -1 0
84 109 -1 0
83 109 -1 0
82 109 -1 0
81 109 -1 0
80 109 -1 0
79 109 -1 0
78 109 -1 0
77 109 -1 0
76 109 -1 0
75 109 -1 0
74 109 -1 0
73 109 -1 0
72 109 -1 0
71 109 -1 0
70 109 -1 0
69 109 -1 0
68 109 -1 0
67 109 -1 0
66 109 -1 0
65 109 -1 0
64 109 -1 0
63 109 -1 0
62 109 -1 0
61 109 -1 0
60 109 -1 0
59 109 -1 0
58 109 -1 0
57 109 -1 0
56 109 -1 0
55 109 -1 0
54 109 -1 0
53 109 -1 0
52 109 -1 0
51 109 -1 0
50 109 -1 0
49 109 -1 0
292 108 -1 0
291 108 -1 0
290 108 -1 0
289 108 -1 0
288 108 -1 0
287 108 -1 0
286 108 -1 0
285 108 -1 0
284 108 -1 0
283 108 -1 0
282 108 -1 0
281 108 -1 0
280 108 -1 0
279 108 -1 0
278 108 -1 0
277 108 -1 0
276 108 -1 0
275 108 -1 0
92 108 -1 0
91 108 -1 0
90 108 -1 0
89 108 -1 0
88 108 -1 0
87 108 -1 0
86 108 -1 0
85 108 -1 0
84 108 -1 0
83 108 -1 0
82 108 -1 0
81 108 -1 0
80 108 -1 0
79 108 -1 0
78 108 -1 0
77 108 -1 0
76 108 -1 0
75 108 -1 0
74 108 -1 0
73 108 -1 0
72 108 -1 0
71 108 -1 0
70 108 -1 0
69 108 -1 0
68 108 -1 0
67 108 -1 0
66 108 -1 0
65 108 -1 0
64 108 -1 0
63 108 -1 0
62 108 -1 0
61 108 -1 0
60 108 -1 0
59 108 -1 0
58 108 -1 0
57 108 -1 0
56 108 -1 0
55 108 -1 0
54 108 -1 0
53 108 -1 0
52 108 -1 0
51 108 -1 0
50 108 -1 0
49 108 -1 0
293 107 -1 0
292 107 -1 0
291 107 -1 0
290 107 -1 0
289 107 -1 0
288 107 -1 0
287 107 -1 0
286 107 -1 0
285 107 -1 0
284 107 -1 0
283 107 -1 0
282 107 -1 0
281 107 -1 0
280 107 -1 0
279 107 -1 0
278 107 -1 0
277 107 -1 0
276 107 -1 0
275 107 -1 0
89 107 -1 0
88 107 -1 0
87 107 -1 0
86 107 -1 0
85 107 -1 0
84 107 -1 0
83 107 -1 0
82 107 -1 0
81 107 -1 0
80 107 -1 0
79 107 -1 0
78 107 -1 0
77 107 -1 0
76 107 -1 0
75 107 -1 0
74 107 -1 0
73 107 -1 0
72 107 -1 0
71 107 -1 0
70 107 -1 0
69 107 -1 0
68 107 -1 0
67 107 -1 0
66 107 -1 0
65 107 -1 0
64 107 -1 0
63 107 -1 0
62 107 -1 0
61 107 -1 0
60 107 -1 0
59 107 -1 0
58 107 -1 0
57 107 -1 0
56 107 -1 0
55 107 -1 0
54 107 -1 0
53 107 -1 0
52 107 -1 0
51 107 -1 0
50 107 -1 0
293 106 -1 0
292 106 -1 0
291 106 -1 0
290 106 -1 0
289 106 -1 0
288 106 -1 0
287 106 -1 0
286 106 -1 0
285 106 -1 0
284 106 -1 0
283 106 -1 0
282 106 -1 0
281 106 -1 0
280 106 -1 0
279 106 -1 0
278 106 -1 0
277 106 -1 0
276 106 -1 0
85 106 -1 0
84 106 -1 0
83 106 -1 0
82 106 -1 0
81 106 -1 0
80 106 -1 0
79 106 -1 0
78 106 -1 0
77 106 -1 0
76 106 -1 0
75 106 -1 0
74 106 -1 0
73 106 -1 0
72 106 -1 0
71 106 -1 0
70 106 -1 0
69 106 -1 0
68 106 -1 0
67 106 -1 0
66 106 -1 0
65 106 -1 0
64 106 -1 0
63 106 -1 0
62 106 -1 0
61 106 -1 0
60 106 -1 0
59 106 -1 0
58 106 -1 0
57 106 -1 0
56 106 -1 0
55 106 -1 0
54 106 -1 0
53 106 -1 0
52 106 -1 0
51 106 -1 0
50 106 -1 0
293 105 -1 0
292 105 -1 0
291 105 -1 0
290 105 -1 0
289 105 -1 0
288 105 -1 0
287 105 -1 0
286 105 -1 0
285 105 -1 0
284 105 -1 0
283 105 -1 0
282 105 -1 0
281 105 -1 0
280 105 -1 0
279 105 -1 0
278 105 -1 0
277 105 -1 0
84 105 -1 0
83 105 -1 0
82 105 -1 0
81 105 -1 0
80 105 -1 0
79 105 -1 0
78 105 -1 0
77 105 -1 0
76 105 -1 0
75 105 -1 0
74 105 -1 0
73 105 -1 0
72 105 -1 0
71 105 -1 0
70 105 -1 0
69 105 -1 0
68 105 -1 0
67 105 -1 0
66 105 -1 0
65 105 -1 0
64 105 -1 0
63 105 -1 0
62 105 -1 0
61 105 -1 0
60 105 -1 0
59 105 -1 0
58 105 -1 0
57 105 -1 0
56 105 -1 0
55 105 -1 0
54 105 -1 0
53 105 -1 0
52 105 -1 0
51 105 -1 0
50 105 -1 0
294 104 -1 0
293 104 -1 0
292 104 -1 0
291 104 -1 0
290 104 -1 0
289 104 -1 0
288 104 -1 0
287 104 -1 0
286 104 -1 0
285 104 -1 0
284 104 -1 0
283 104 -1 0
282 104 -1 0
281 104 -1 0
280 104 -1 0
279 104 -1 0
278 104 -1 0
81 104 -1 0
80 104 -1 0
79 104 -1 0
78 104 -1 0
77 104 -1 0
76 104 -1 0
75 104 -1 0
74 104 -1 0
73 104 -1 0
72 104 -1 0
71 104 -1 0
70 104 -1 0
69 104 -1 0
68 104 -1 0
67 104 -1 0
66 104 -1 0
65 104 -1 0
64 104 -1 0
63 104 -1 0
62 104 -1 0
61 104 -1 0
60 104 -1 0
59 104 -1 0
58 104 -1 0
57 104 -1 0
56 104 -1 0
55 104 -1 0
54 104 -1 0
53 104 -1 0
52 104 -1 0
51 104 -1 0
50 104 -1 0
293 103 -1 0
292 103 -1 0
291 103 -1 0
290 103 -1 0
289 103 -1 0
288 103 -1 0
287 103 -1 0
286 103 -1 0
285 103 -1 0
284 103 -1 0
283 103 -1 0
282 103 -1 0
281 103 -1 0
280 103 -1 0
279 103 -1 0
75 103 -1 0
74 103 -1 0
73 103 -1 0
72 103 -1 0
71 103 -1 0
70 103 -1 0
69 103 -1 0
68 103 -1 0
67 103 -1 0
66 103 -1 0
65 103 -1 0
64 103 -1 0
63 103 -1 0
62 103 -1 0
61 103 -1 0
60 103 -1 0
59 103 -1 0
58 103 -1 0
57 103 -1 0
56 103 -1 0
55 103 -1 0
54 103 -1 0
53 103 -1 0
52 103 -1 0
51 103 -1 0
50 103 -1 0
293 102 -1 0
292 102 -1 0
291 102 -1 0
290 102 -1 0
289 102 -1 0
288 102 -1 0
287 102 -1 0
286 102 -1 0
285 102 -1 0
284 102 -1 0
283 102 -1 0
282 102 -1 0
281 102 -1 0
280 102 -1 0
70 102 -1 0
69 102 -1 0
67 102 -1 0
66 102 -1 0
65 102 -1 0
64 102 -1 0
63 102 -1 0
62 102 -1 0
61 102 -1 0
60 102 -1 0
59 102 -1 0
58 102 -1 0
57 102 -1 0
56 102 -1 0
55 102 -1 0
54 102 -1 0
53 102 -1 0
52 102 -1 0
51 102 -1 0
50 102 -1 0
293 101 -1 0
292 101 -1 0
291 101 -1 0
290 101 -1 0
289 101 -1 0
288 101 -1 0
287 101 -1 0
286 101 -1 0
285 101 -1 0
284 101 -1 0
283 101 -1 0
282 101 -1 0
63 101 -1 0
61 101 -1 0
60 101 -1 0
59 101 -1 0
58 101 -1 0
57 101 -1 0
56 101 -1 0
55 101 -1 0
54 101 -1 0
53 101 -1 0
52 101 -1 0
51 101 -1 0
292 100 -1 0
291 100 -1 0
290 100 -1 0
289 100 -1 0
288 100 -1 0
287 100 -1 0
286 100 -1 0
285 100 -1 0
284 100 -1 0
283 100 -1 0
61 100 -1 0
60 100 -1 0
59 100 -1 0
58 100 -1 0
57 100 -1 0
56 100 -1 0
55 100 -1 0
54 100 -1 0
53 100 -1 0
52 100 -1 0
51 100 -1 0
289 99 -1 0
288 99 -1 0
287 99 -1 0
286 99 -1 0
61 99 -1 0
60 99 -1 0
59 99 -1 0
58 99 -1 0
57 99 -1 0
56 99 -1 0
55 99 -1 0
54 99 -1 0
53 99 -1 0
52 99 -1 0
51 99 -1 0
61 98 -1 0
60 98 -1 0
59 98 -1 0
58 98 -1 0
57 98 -1 0
56 98 -1 0
55 98 -1 0
54 98 -1 0
53 98 -1 0
52 98 -1 0
51 98 -1 0
61 97 -1 0
60 97 -1 0
59 97 -1 0
58 97 -1 0
57 97 -1 0
56 97 -1 0
55 97 -1 0
54 97 -1 0
53 97 -1 0
52 97 -1 0
51 97 -1 0
166 96 -1 1
61 96 -1 0
60 96 -1 0
59 96 -1 0
58 96 -1 0
57 96 -1 0
56 96 -1 0
55 96 -1 0
54 96 -1 0
53 96 -1 0
52 96 -1 0
51 96 -1 0
169 95 -1 1
168 95 -1 1
167 95 -1 1
166 95 -1 1
165 95 -1 1
164 95 -1 1
163 95 -1 1
61 95 -1 0
60 95 -1 0
59 95 -1 0
58 95 -1 0
57 95 -1 0
56 95 -1 0
55 95 -1 0
54 95 -1 0
53 95 -1 0
52 95 -1 0
51 95 -1 0
170 94 -1 1
169 94 -1 1
168 94 -1 1
167 94 -1 1
166 94 -1 1
165 94 -1 1
164 94 -1 1
163 94 -1 1
162 94 -1 1
61 94 -1 0
60 94 -1 0
59 94 -1 0
58 94 -1 0
57 94 -1 0
56 94 -1 0
55 94 -1 0
54 94 -1 0
53 94 -1 0
52 94 -1 0
51 94 -1 0
212 93 -1 1
170 93 -1 1
169 93 -1 1
168 93 -1 1
167 93 -1 1
166 93 -1 1
165 93 -1 1
164 93 -1 1
163 93 -1 1
162 93 -1 1
61 93 -1 0
60 93 -1 0
59 93 -1 0
58 93 -1 0
57 93 -1 0
56 93 -1 0
55 93 -1 0
54 93 -1 0
53 93 -1 0
52 93 -1 0
51 93 -1 0
215 92 -1 1
214 92 -1 1
213 92 -1 1
212 92 -1 1
211 92 -1 1
210 92 -1 1
209 92 -1 1
170 92 -1 1
169 92 -1 1
168 92 -1 1
167 92 -1 1
166 92 -1 1
165 92 -1 1
164 92 -1 1
163 92 -1 1
162 92 -1 1
61 92 -1 0
60 92 -1 0
59 92 -1 0
58 92 -1 0
57 92 -1 0
56 92 -1 0
55 92 -1 0
54 92 -1 0
53 92 -1 0
52 92 -1 0
51 92 -1 0
216 91 -1 1
215 91 -1 1
214 91 -1 1
213 91 -1 1
212 91 -1 1
211 91 -1 1
210 91 -1 1
209 91 -1 1
208 91 -1 1
171 91 -1 1
170 91 -1 1
169 91 -1 1
168 91 -1 1
167 91 -1 1
166 91 -1 1
165 91 -1 1
164 91 -1 1
163 91 -1 1
162 91 -1 1
161 91 -1 1
61 91 -1 0
60 91 -1 0
59 91 -1 0
58 91 -1 0
57 91 -1 0
56 91 -1 0
55 91 -1 0
54 91 -1 0
53 91 -1 0
52 91 -1 0
51 91 -1 0
50 91 -1 0
216 90 -1 1
215 90 -1 1
214 90 -1 1
213 90 -1 1
212 90 -1 1
211 90 -1 1
210 90 -1 1
209 90 -1 1
208 90 -1 1
170 90 -1 1
169 90 -1 1
168 90 -1 1
167 90 -1 1
166 90 -1 1
165 90 -1 1
164 90 -1 1
163 90 -1 1
162 90 -1 1
61 90 -1 0
60 90 -1 0
59 90 -1 0
58 90 -1 0
57 90 -1 0
56 90 -1 0
55 90 -1 0
54 90 -1 0
53 90 -1 0
52 90 -1 0
51 90 -1 0
50 90 -1 0
49 90 -1 0
216 89 -1 1
215 89 -1 1
214 89 -1 1
213 89 -1 1
212 89 -1 1
211 89 -1 1
210 89 -1 1
209 89 -1 1
208 89 -1 1
170 89 -1 1
169 89 -1 1
168 89 -1 1
167 89 -1 1
166 89 -1 1
165 89 -1 1
164 89 -1 1
163 89 -1 1
162 89 -1 1
61 89 -1 0
60 89 -1 0
59 89 -1 0
58 89 -1 0
57 89 -1 0
56 89 -1 0
55 89 -1 0
54 89 -1 0
53 89 -1 0
52 89 -1 0
51 89 -1 0
50 89 -1 0
49 89 -1 0
48 89 -1 0
217 88 -1 1
216 88 -1 1
215 88 -1 1
214 88 -1 1
213 88 -1 1
212 88 -1 1
211 88 -1 1
210 88 -1 1
209 88 -1 1
208 88 -1 1
207 88 -1 1
170 88 -1 1
169 88 -1 1
168 88 -1 1
167 88 -1 1
166 88 -1 1
165 88 -1 1
164 88 -1 1
163 88 -1 1
162 88 -1 1
60 88 -1 0
59 88 -1 0
58 88 -1 0
57 88 -1 0
56 88 -1 0
55 88 -1 0
54 88 -1 0
53 88 -1 0
52 88 -1 0
51 88 -1 0
50 88 -1 0
49 88 -1 0
48 88 -1 0
47 88 -1 0
216 87 -1 1
215 87 -1 1
214 87 -1 1
213 87 -1 1
212 87 -1 1
211 87 -1 1
210 87 -1 1
209 87 -1 1
208 87 -1 1
169 87 -1 1
168 87 -1 1
167 87 -1 1
166 87 -1 1
165 87 -1 1
164 87 -1 1
163 87 -1 1
60 87 -1 0
59 87 -1 0
58 87 -1 0
57 87 -1 0
56 87 -1 0
55 87 -1 0
54 87 -1 0
53 87 -1 0
52 87 -1 0
51 87 -1 0
50 87 -1 0
49 87 -1 0
48 87 -1 0
47 87 -1 0
46 87 -1 0
216 86 -1 1
215 86 -1 1
214 86 -1 1
213 86 -1 1
212 86 -1 1
211 86 -1 1
210 86 -1 1
209 86 -1 1
208 86 -1 1
166 86 -1 1
60 86 -1 0
59 86 -1 0
58 86 -1 0
57 86 -1 0
56 86 -1 0
55 86 -1 0
54 86 -1 0
53 86 -1 0
52 86 -1 0
51 86 -1 0
50 86 -1 0
49 86 -1 0
48 86 -1 0
47 86 -1 0
46 86 -1 0
45 86 -1 0
216 85 -1 1
215 85 -1 1
214 85 -1 1
213 85 -1 1
212 85 -1 1
211 85 -1 1
210 85 -1 1
209 85 -1 1
208 85 -1 1
59 85 -1 0
58 85 -1 0
57 85 -1 0
56 85 -1 0
55 85 -1 0
54 85 -1 0
53 85 -1 0
52 85 -1 0
51 85 -1 0
50 85 -1 0
49 85 -1 0
48 85 -1 0
47 85 -1 0
46 85 -1 0
45 85 -1 0
215 84 -1 1
214 84 -1 1
213 84 -1 1
212 84 -1 1
211 84 -1 1
210 84 -1 1
209 84 -1 1
58 84 -1 0
57 84 -1 0
56 84 -1 0
55 84 -1 0
54 84 -1 0
53 84 -1 0
52 84 -1 0
51 84 -1 0
50 84 -1 0
49 84 -1 0
48 84 -1 0
47 84 -1 0
46 84 -1 0
45 84 -1 0
44 84 -1 0
212 83 -1 1
57 83 -1 0
56 83 -1 0
55 83 -1 0
54 83 -1 0
53 83 -1 0
52 83 -1 0
51 83 -1 0
50 83 -1 0
49 83 -1 0
48 83 -1 0
47 83 -1 0
46 83 -1 0
45 83 -1 0
44 83 -1 0
43 83 -1 0
56 82 -1 0
55 82 -1 0
54 82 -1 0
53 82 -1 0
52 82 -1 0
51 82 -1 0
50 82 -1 0
49 82 -1 0
48 82 -1 0
47 82 -1 0
46 82 -1 0
45 82 -1 0
44 82 -1 0
43 82 -1 0
42 82 -1 0
55 81 -1 0
54 81 -1 0
53 81 -1 0
52 81 -1 0
51 81 -1 0
50 81 -1 0
49 81 -1 0
48 81 -1 0
47 81 -1 0
46 81 -1 0
45 81 -1 0
44 81 -1 0
43 81 -1 0
42 81 -1 0
54 80 -1 0
53 80 -1 0
52 80 -1 0
51 80 -1 0
50 80 -1 0
49 80 -1 0
48 80 -1 0
47 80 -1 0
46 80 -1 0
45 80 -1 0
44 80 -1 0
43 80 -1 0
42 80 -1 0
53 79 -1 0
52 79 -1 0
51 79 -1 0
50 79 -1 0
49 79 -1 0
48 79 -1 0
47 79 -1 0
46 79 -1 0
45 79 -1 0
44 79 -1 0
43 79 -1 0
42 79 -1 0
41 79 -1 0
53 78 -1 0
52 78 -1 0
51 78 -1 0
50 78 -1 0
49 78 -1 0
48 78 -1 0
47 78 -1 0
46 78 -1 0
45 78 -1 0
44 78 -1 0
43 78 -1 0
42 78 -1 0
41 78 -1 0
244 77 -1 1
52 77 -1 0
51 77 -1 0
50 77 -1 0
49 77 -1 0
48 77 -1 0
47 77 -1 0
46 77 -1 0
45 77 -1 0
44 77 -1 0
43 77 -1 0
42 77 -1 0
41 77 -1 0
247 76 -1 1
246 76 -1 1
245 76 -1 1
244 76 -1 1
243 76 -1 1
242 76 -1 1
241 76 -1 1
51 76 -1 0
50 76 -1 0
49 76 -1 0
48 76 -1 0
47 76 -1 0
46 76 -1 0
45 76 -1 0
44 76 -1 0
43 76 -1 0
42 76 -1 0
41 76 -1 0
40 76 -1 0
248 75 -1 1
247 75 -1 1
246 75 -1 1
245 75 -1 1
244 75 -1 1
243 75 -1 1
242 75 -1 1
241 75 -1 1
240 75 -1 1
50 75 -1 0
49 75 -1 0
48 75 -1 0
47 75 -1 0
46 75 -1 0
45 75 -1 0
44 75 -1 0
43 75 -1 0
42 75 -1 0
41 75 -1 0
40 75 -1 0
248 74 -1 1
247 74 -1 1
246 74 -1 1
245 74 -1 1
244 74 -1 1
243 74 -1 1
242 74 -1 1
241 74 -1 1
240 74 -1 1
50 74 -1 0
49 74 -1 0
48 74 -1 0
47 74 -1 0
46 74 -1 0
45 74 -1 0
44 74 -1 0
43 74 -1 0
42 74 -1 0
41 74 -1 0
40 74 -1 0
248 73 -1 1
247 73 -1 1
246 73 -1 1
245 73 -1 1
244 73 -1 1
243 73 -1 1
242 73 -1 1
241 73 -1 1
240 73 -1 1
50 73 -1 0
49 73 -1 0
48 73 -1 0
47 73 -1 0
46 73 -1 0
45 73 -1 0
44 73 -1 0
43 73 -1 0
42 73 -1 0
41 73 -1 0
40 73 -1 0
249 72 -1 1
248 72 -1 1
247 72 -1 1
246 72 -1 1
245 72 -1 1
244 72 -1 1
243 72 -1 1
242 72 -1 1
241 72 -1 1
240 72 -1 1
239 72 -1 1
198 72 -1 1
50 72 -1 0
49 72 -1 0
48 72 -1 0
47 72 -1 0
46 72 -1 0
45 72 -1 0
44 72 -1 0
43 72 -1 0
42 72 -1 0
41 72 -1 0
40 72 -1 0
39 72 -1 0
248 71 -1 1
247 71 -1 1
246 71 -1 1
245 71 -1 1
244 71 -1 1
243 71 -1 1
242 71 -1 1
241 71 -1 1
240 71 -1 1
201 71 -1 1
200 71 -1 1
199 71 -1 1
198 71 -1 1
197 71 -1 1
196 71 -1 1
195 71 -1 1
49 71 -1 0
48 71 -1 0
47 71 -1 0
46 71 -1 0
45 71 -1 0
44 71 -1 0
43 71 -1 0
42 71 -1 0
41 71 -1 0
40 71 -1 0
39 71 -1 0
248 70 -1 1
247 70 -1 1
246 70 -1 1
245 70 -1 1
244 70 -1 1
243 70 -1 1
242 70 -1 1
241 70 -1 1
240 70 -1 1
202 70 -1 1
201 70 -1 1
200 70 -1 1
199 70 -1 1
198 70 -1 1
197 70 -1 1
196 70 -1 1
195 70 -1 1
194 70 -1 1
49 70 -1 0
48 70 -1 0
47 70 -1 0
46 70 -1 0
45 70 -1 0
44 70 -1 0
43 70 -1 0
42 70 -1 0
41 70 -1 0
40 70 -1 0
39 70 -1 0
248 69 -1 1
247 69 -1 1
246 69 -1 1
245 69 -1 1
244 69 -1 1
243 69 -1 1
242 69 -1 1
241 69 -1 1
240 69 -1 1
202 69 -1 1
201 69 -1 1
200 69 -1 1
199 69 -1 1
198 69 -1 1
197 69 -1 1
196 69 -1 1
195 69 -1 1
194 69 -1 1
49 69 -1 0
48 69 -1 0
47 69 -1 0
46 69 -1 0
45 69 -1 0
44 69 -1 0
43 69 -1 0
42 69 -1 0
41 69 -1 0
40 69 -1 0
247 68 -1 1
246 68 -1 1
245 68 -1 1
244 68 -1 1
243 68 -1 1
242 68 -1 1
241 68 -1 1
202 68 -1 1
201 68 -1 1
200 68 -1 1
199 68 -1 1
198 68 -1 1
197 68 -1 1
196 68 -1 1
195 68 -1 1
194 68 -1 1
49 68 -1 0
48 68 -1 0
47 68 -1 0
46 68 -1 0
45 68 -1 0
44 68 -1 0
43 68 -1 0
42 68 -1 0
41 68 -1 0
40 68 -1 0
39 68 -1 0
244 67 -1 1
203 67 -1 1
202 67 -1 1
201 67 -1 1
200 67 -1 1
199 67 -1 1
198 67 -1 1
197 67 -1 1
196 67 -1 1
195 67 -1 1
194 67 -1 1
193 67 -1 1
49 67 -1 0
48 67 -1 0
47 67 -1 0
46 67 -1 0
45 67 -1 0
44 67 -1 0
43 67 -1 0
42 67 -1 0
41 67 -1 0
40 67 -1 0
39 67 -1 0
202 66 -1 1
201 66 -1 1
200 66 -1 1
199 66 -1 1
198 66 -1 1
197 66 -1 1
196 66 -1 1
195 66 -1 1
194 66 -1 1
49 66 -1 0
48 66 -1 0
47 66 -1 0
46 66 -1 0
45 66 -1 0
44 66 -1 0
43 66 -1 0
42 66 -1 0
41 66 -1 0
40 66 -1 0
39 66 -1 0
202 65 -1 1
201 65 -1 1
200 65 -1 1
199 65 -1 1
198 65 -1 1
197 65 -1 1
196 65 -1 1
195 65 -1 1
194 65 -1 1
49 65 -1 0
48 65 -1 0
47 65 -1 0
46 65 -1 0
45 65 -1 0
44 65 -1 0
43 65 -1 0
42 65 -1 0
41 65 -1 0
40 65 -1 0
39 65 -1 0
202 64 -1 1
201 64 -1 1
200 64 -1 1
199 64 -1 1
198 64 -1 1
197 64 -1 1
196 64 -1 1
195 64 -1 1
194 64 -1 1
49 64 -1 0
48 64 -1 0
47 64 -1 0
46 64 -1 0
45 64 -1 0
44 64 -1 0
43 64 -1 0
42 64 -1 0
41 64 -1 0
40 64 -1 0
39 64 -1 0
201 63 -1 1
200 63 -1 1
199 63 -1 1
198 63 -1 1
197 63 -1 1
196 63 -1 1
195 63 -1 1
49 63 -1 0
48 63 -1 0
47 63 -1 0
