7700 400 400
115 187 -1 0
114 187 -1 0
113 187 -1 0
112 187 -1 0
111 187 -1 0
110 187 -1 0
109 187 -1 0
108 187 -1 0
107 187 -1 0
106 187 -1 0
105 187 -1 0
104 187 -1 0
103 187 -1 0
102 187 -1 0
101 187 -1 0
100 187 -1 0
99 187 -1 0
98 187 -1 0
97 187 -1 0
96 187 -1 0
95 187 -1 0
94 187 -1 0
93 187 -1 0
92 187 -1 0
91 187 -1 0
90 187 -1 0
89 187 -1 0
88 187 -1 0
87 187 -1 0
86 187 -1 0
85 187 -1 0
84 187 -1 0
83 187 -1 0
82 187 -1 0
81 187 -1 0
80 187 -1 0
79 187 -1 0
78 187 -1 0
77 187 -1 0
356 186 -1 0
355 186 -1 0
354 186 -1 0
353 186 -1 0
352 186 -1 0
351 186 -1 0
350 186 -1 0
349 186 -1 0
348 186 -1 0
347 186 -1 0
346 186 -1 0
345 186 -1 0
344 186 -1 0
343 186 -1 0
342 186 -1 0
341 186 -1 0
126 186 -1 0
125 186 -1 0
124 186 -1 0
123 186 -1 0
122 186 -1 0
121 186 -1 0
120 186 -1 0
119 186 -1 0
118 186 -1 0
117 186 -1 0
116 186 -1 0
115 186 -1 0
114 186 -1 0
113 186 -1 0
112 186 -1 0
111 186 -1 0
110 186 -1 0
109 186 -1 0
108 186 -1 0
107 186 -1 0
106 186 -1 0
105 186 -1 0
104 186 -1 0
103 186 -1 0
102 186 -1 0
101 186 -1 0
100 186 -1 0
99 186 -1 0
98 186 -1 0
97 186 -1 0
96 186 -1 0
95 186 -1 0
94 186 -1 0
93 186 -1 0
92 186 -1 0
91 186 -1 0
90 186 -1 0
89 186 -1 0
88 186 -1 0
87 186 -1 0
86 186 -1 0
85 186 -1 0
84 186 -1 0
83 186 -1 0
82 186 -1 0
81 186 -1 0
80 186 -1 0
79 186 -1 0
78 186 -1 0
77 186 -1 0
76 186 -1 0
356 185 -1 0
355 185 -1 0
354 185 -1 0
353 185 -1 0
352 185 -1 0
351 185 -1 0
350 185 -1 0
349 185 -1 0
348 185 -1 0
347 185 -1 0
346 185 -1 0
345 185 -1 0
344 185 -1 0
343 185 -1 0
342 185 -1 0
341 185 -1 0
127 185 -1 0
126 185 -1 0
125 185 -1 0
124 185 -1 0
123 185 -1 0
122 185 -1 0
121 185 -1 0
120 185 -1 0
119 185 -1 0
118 185 -1 0
117 185 -1 0
116 185 -1 0
115 185 -1 0
114 185 -1 0
113 185 -1 0
112 185 -1 0
111 185 -1 0
110 185 -1 0
109 185 -1 0
108 185 -1 0
107 185 -1 0
106 185 -1 0
105 185 -1 0
104 185 -1 0
103 185 -1 0
102 185 -1 0
101 185 -1 0
100 185 -1 0
99 185 -1 0
98 185 -1 0
97 185 -1 0
96 185 -1 0
95 185 -1 0
94 185 -1 0
93 185 -1 0
92 185 -1 0
91 185 -1 0
90 185 -1 0
89 185 -1 0
88 185 -1 0
87 185 -1 0
86 185 -1 0
85 185 -1 0
84 185 -1 0
83 185 -1 0
82 185 -1 0
81 185 -1 0
80 185 -1 0
79 185 -1 0
78 185 -1 0
77 185 -1 0
76 185 -1 0
356 184 -1 0
355 184 -1 0
354 184 -1 0
353 184 -1 0
352 184 -1 0
351 184 -1 0
350 184 -1 0
349 184 -1 0
348 184 -1 0
347 184 -1 0
346 184 -1 0
345 184 -1 0
344 184 -1 0
343 184 -1 0
342 184 -1 0
341 184 -1 0
127 184 -1 0
126 184 -1 0
125 184 -1 0
124 184 -1 0
123 184 -1 0
122 184 -1 0
121 184 -1 0
120 184 -1 0
119 184 -1 0
118 184 -1 0
117 184 -1 0
116 184 -1 0
115 184 -1 0
114 184 -1 0
113 184 -1 0
112 184 -1 0
111 184 -1 0
110 184 -1 0
109 184 -1 0
108 184 -1 0
107 184 -1 0
106 184 -1 0
105 184 -1 0
104 184 -1 0
103 184 -1 0
102 184 -1 0
101 184 -1 0
100 184 -1 0
99 184 -1 0
98 184 -1 0
97 184 -1 0
96 184 -1 0
95 184 -1 0
94 184 -1 0
93 184 -1 0
92 184 -1 0
91 184 -1 0
90 184 -1 0
89 184 -1 0
88 184 -1 0
87 184 -1 0
86 184 -1 0
85 184 -1 0
84 184 -1 0
83 184 -1 0
82 184 -1 0
81 184 -1 0
80 184 -1 0
79 184 -1 0
78 184 -1 0
77 184 -1 0
356 183 -1 0
355 183 -1 0
354 183 -1 0
353 183 -1 0
352 183 -1 0
351 183 -1 0
350 183 -1 0
349 183 -1 0
348 183 -1 0
347 183 -1 0
346 183 -1 0
345 183 -1 0
344 183 -1 0
343 183 -1 0
342 183 -1 0
341 183 -1 0
340 183 -1 0
127 183 -1 0
126 183 -1 0
125 183 -1 0
124 183 -1 0
123 183 -1 0
122 183 -1 0
121 183 -1 0
120 183 -1 0
119 183 -1 0
118 183 -1 0
117 183 -1 0
116 183 -1 0
115 183 -1 0
114 183 -1 0
113 183 -1 0
112 183 -1 0
111 183 -1 0
110 183 -1 0
109 183 -1 0
108 183 -1 0
107 183 -1 0
106 183 -1 0
105 183 -1 0
104 183 -1 0
103 183 -1 0
102 183 -1 0
101 183 -1 0
100 183 -1 0
99 183 -1 0
98 183 -1 0
97 183 -1 0
96 183 -1 0
95 183 -1 0
94 183 -1 0
93 183 -1 0
92 183 -1 0
91 183 -1 0
90 183 -1 0
89 183 -1 0
88 183 -1 0
87 183 -1 0
86 183 -1 0
85 183 -1 0
84 183 -1 0
83 183 -1 0
82 183 -1 0
81 183 -1 0
80 183 -1 0
79 183 -1 0
78 183 -1 0
77 183 -1 0
76 183 -1 0
356 182 -1 0
355 182 -1 0
354 182 -1 0
353 182 -1 0
352 182 -1 0
351 182 -1 0
350 182 -1 0
349 182 -1 0
348 182 -1 0
347 182 -1 0
346 182 -1 0
345 182 -1 0
344 182 -1 0
343 182 -1 0
342 182 -1 0
341 182 -1 0
340 182 -1 0
128 182 -1 0
127 182 -1 0
126 182 -1 0
125 182 -1 0
124 182 -1 0
123 182 -1 0
122 182 -1 0
121 182 -1 0
120 182 -1 0
119 182 -1 0
118 182 -1 0
117 182 -1 0
116 182 -1 0
115 182 -1 0
114 182 -1 0
113 182 -1 0
112 182 -1 0
111 182 -1 0
110 182 -1 0
109 182 -1 0
108 182 -1 0
107 182 -1 0
106 182 -1 0
105 182 -1 0
104 182 -1 0
103 182 -1 0
102 182 -1 0
101 182 -1 0
100 182 -1 0
99 182 -1 0
98 182 -1 0
97 182 -1 0
96 182 -1 0
95 182 -1 0
94 182 -1 0
93 182 -1 0
92 182 -1 0
91 182 -1 0
90 182 -1 0
89 182 -1 0
88 182 -1 0
87 182 -1 0
86 182 -1 0
85 182 -1 0
84 182 -1 0
83 182 -1 0
82 182 -1 0
81 182 -1 0
80 182 -1 0
79 182 -1 0
78 182 -1 0
77 182 -1 0
356 181 -1 0
355 181 -1 0
354 181 -1 0
353 181 -1 0
352 181 -1 0
351 181 -1 0
350 181 -1 0
349 181 -1 0
348 181 -1 0
347 181 -1 0
346 181 -1 0
345 181 -1 0
344 181 -1 0
343 181 -1 0
342 181 -1 0
341 181 -1 0
340 181 -1 0
128 181 -1 0
127 181 -1 0
126 181 -1 0
125 181 -1 0
124 181 -1 0
123 181 -1 0
122 181 -1 0
121 181 -1 0
120 181 -1 0
119 181 -1 0
118 181 -1 0
117 181 -1 0
116 181 -1 0
115 181 -1 0
114 181 -1 0
113 181 -1 0
112 181 -1 0
111 181 -1 0
110 181 -1 0
109 181 -1 0
108 181 -1 0
107 181 -1 0
106 181 -1 0
105 181 -1 0
104 181 -1 0
103 181 -1 0
102 181 -1 0
101 181 -1 0
100 181 -1 0
99 181 -1 0
98 181 -1 0
97 181 -1 0
96 181 -1 0
95 181 -1 0
94 181 -1 0
93 181 -1 0
92 181 -1 0
91 181 -1 0
90 181 -1 0
89 181 -1 0
88 181 -1 0
87 181 -1 0
86 181 -1 0
85 181 -1 0
84 181 -1 0
83 181 -1 0
82 181 -1 0
81 181 -1 0
80 181 -1 0
79 181 -1 0
78 181 -1 0
77 181 -1 0
356 180 -1 0
355 180 -1 0
354 180 -1 0
353 180 -1 0
352 180 -1 0
351 180 -1 0
350 180 -1 0
349 180 -1 0
348 180 -1 0
347 180 -1 0
346 180 -1 0
345 180 -1 0
344 180 -1 0
343 180 -1 0
342 180 -1 0
341 180 -1 0
340 180 -1 0
127 180 -1 0
126 180 -1 0
125 180 -1 0
124 180 -1 0
123 180 -1 0
122 180 -1 0
121 180 -1 0
120 180 -1 0
119 180 -1 0
118 180 -1 0
117 180 -1 0
116 180 -1 0
115 180 -1 0
114 180 -1 0
113 180 -1 0
112 180 -1 0
111 180 -1 0
110 180 -1 0
109 180 -1 0
108 180 -1 0
107 180 -1 0
106 180 -1 0
105 180 -1 0
104 180 -1 0
103 180 -1 0
102 180 -1 0
101 180 -1 0
100 180 -1 0
99 180 -1 0
98 180 -1 0
97 180 -1 0
96 180 -1 0
95 180 -1 0
94 180 -1 0
93 180 -1 0
92 180 -1 0
91 180 -1 0
90 180 -1 0
89 180 -1 0
88 180 -1 0
87 180 -1 0
86 180 -1 0
85 180 -1 0
84 180 -1 0
83 180 -1 0
82 180 -1 0
81 180 -1 0
80 180 -1 0
79 180 -1 0
78 180 -1 0
77 180 -1 0
356 179 -1 0
355 179 -1 0
354 179 -1 0
353 179 -1 0
352 179 -1 0
351 179 -1 0
350 179 -1 0
349 179 -1 0
348 179 -1 0
347 179 -1 0
346 179 -1 0
345 179 -1 0
344 179 -1 0
343 179 -1 0
342 179 -1 0
341 179 -1 0
340 179 -1 0
127 179 -1 0
126 179 -1 0
125 179 -1 0
124 179 -1 0
123 179 -1 0
122 179 -1 0
121 179 -1 0
120 179 -1 0
119 179 -1 0
118 179 -1 0
117 179 -1 0
116 179 -1 0
115 179 -1 0
114 179 -1 0
113 179 -1 0
112 179 -1 0
111 179 -1 0
110 179 -1 0
109 179 -1 0
108 179 -1 0
107 179 -1 0
106 179 -1 0
105 179 -1 0
104 179 -1 0
103 179 -1 0
102 179 -1 0
101 179 -1 0
100 179 -1 0
99 179 -1 0
98 179 -1 0
97 179 -1 0
96 179 -1 0
95 179 -1 0
94 179 -1 0
93 179 -1 0
92 179 -1 0
91 179 -1 0
90 179 -1 0
89 179 -1 0
88 179 -1 0
87 179 -1 0
86 179 -1 0
85 179 -1 0
84 179 -1 0
83 179 -1 0
82 179 -1 0
81 179 -1 0
80 179 -1 0
79 179 -1 0
78 179 -1 0
77 179 -1 0
356 178 -1 0
355 178 -1 0
354 178 -1 0
353 178 -1 0
352 178 -1 0
351 178 -1 0
350 178 -1 0
349 178 -1 0
348 178 -1 0
347 178 -1 0
346 178 -1 0
345 178 -1 0
344 178 -1 0
343 178 -1 0
342 178 -1 0
341 178 -1 0
340 178 -1 0
127 178 -1 0
126 178 -1 0
125 178 -1 0
124 178 -1 0
123 178 -1 0
122 178 -1 0
121 178 -1 0
120 178 -1 0
119 178 -1 0
118 178 -1 0
117 178 -1 0
116 178 -1 0
115 178 -1 0
114 178 -1 0
113 178 -1 0
112 178 -1 0
111 178 -1 0
110 178 -1 0
109 178 -1 0
108 178 -1 0
107 178 -1 0
106 178 -1 0
105 178 -1 0
104 178 -1 0
103 178 -1 0
102 178 -1 0
101 178 -1 0
100 178 -1 0
99 178 -1 0
98 178 -1 0
97 178 -1 0
96 178 -1 0
95 178 -1 0
94 178 -1 0
93 178 -1 0
92 178 -1 0
91 178 -1 0
90 178 -1 0
89 178 -1 0
88 178 -1 0
87 178 -1 0
86 178 -1 0
85 178 -1 0
84 178 -1 0
83 178 -1 0
82 178 -1 0
81 178 -1 0
80 178 -1 0
79 178 -1 0
78 178 -1 0
356 177 -1 0
355 177 -1 0
354 177 -1 0
353 177 -1 0
352 177 -1 0
351 177 -1 0
350 177 -1 0
349 177 -1 0
348 177 -1 0
347 177 -1 0
346 177 -1 0
345 177 -1 0
344 177 -1 0
343 177 -1 0
342 177 -1 0
341 177 -1 0
340 177 -1 0
127 177 -1 0
126 177 -1 0
125 177 -1 0
124 177 -1 0
123 177 -1 0
122 177 -1 0
121 177 -1 0
120 177 -1 0
119 177 -1 0
118 177 -1 0
117 177 -1 0
116 177 -1 0
115 177 -1 0
114 177 -1 0
113 177 -1 0
112 177 -1 0
111 177 -1 0
110 177 -1 0
109 177 -1 0
108 177 -1 0
107 177 -1 0
106 177 -1 0
105 177 -1 0
104 177 -1 0
103 177 -1 0
102 177 -1 0
101 177 -1 0
100 177 -1 0
99 177 -1 0
98 177 -1 0
97 177 -1 0
96 177 -1 0
95 177 -1 0
94 177 -1 0
93 177 -1 0
92 177 -1 0
91 177 -1 0
90 177 -1 0
89 177 -1 0
88 177 -1 0
87 177 -1 0
86 177 -1 0
85 177 -1 0
84 177 -1 0
83 177 -1 0
82 177 -1 0
81 177 -1 0
80 177 -1 0
79 177 -1 0
78 177 -1 0
356 176 -1 0
355 176 -1 0
354 176 -1 0
353 176 -1 0
352 176 -1 0
351 176 -1 0
350 176 -1 0
349 176 -1 0
348 176 -1 0
347 176 -1 0
346 176 -1 0
345 176 -1 0
344 176 -1 0
343 176 -1 0
342 176 -1 0
341 176 -1 0
340 176 -1 0
339 176 -1 0
338 176 -1 0
127 176 -1 0
126 176 -1 0
125 176 -1 0
124 176 -1 0
123 176 -1 0
122 176 -1 0
121 176 -1 0
120 176 -1 0
119 176 -1 0
118 176 -1 0
117 176 -1 0
116 176 -1 0
115 176 -1 0
114 176 -1 0
113 176 -1 0
112 176 -1 0
111 176 -1 0
110 176 -1 0
109 176 -1 0
108 176 -1 0
107 176 -1 0
106 176 -1 0
105 176 -1 0
104 176 -1 0
103 176 -1 0
102 176 -1 0
101 176 -1 0
100 176 -1 0
99 176 -1 0
98 176 -1 0
97 176 -1 0
96 176 -1 0
95 176 -1 0
94 176 -1 0
93 176 -1 0
92 176 -1 0
91 176 -1 0
90 176 -1 0
89 176 -1 0
88 176 -1 0
87 176 -1 0
86 176 -1 0
85 176 -1 0
84 176 -1 0
83 176 -1 0
82 176 -1 0
81 176 -1 0
80 176 -1 0
79 176 -1 0
78 176 -1 0
356 175 -1 0
355 175 -1 0
354 175 -1 0
353 175 -1 0
352 175 -1 0
351 175 -1 0
350 175 -1 0
349 175 -1 0
348 175 -1 0
347 175 -1 0
346 175 -1 0
345 175 -1 0
344 175 -1 0
343 175 -1 0
342 175 -1 0
341 175 -1 0
340 175 -1 0
339 175 -1 0
338 175 -1 0
337 175 -1 0
127 175 -1 0
126 175 -1 0
125 175 -1 0
124 175 -1 0
123 175 -1 0
122 175 -1 0
121 175 -1 0
120 175 -1 0
119 175 -1 0
118 175 -1 0
117 175 -1 0
116 175 -1 0
115 175 -1 0
114 175 -1 0
113 175 -1 0
112 175 -1 0
111 175 -1 0
110 175 -1 0
109 175 -1 0
108 175 -1 0
107 175 -1 0
106 175 -1 0
105 175 -1 0
104 175 -1 0
103 175 -1 0
102 175 -1 0
101 175 -1 0
100 175 -1 0
99 175 -1 0
98 175 -1 0
97 175 -1 0
96 175 -1 0
95 175 -1 0
94 175 -1 0
93 175 -1 0
92 175 -1 0
91 175 -1 0
90 175 -1 0
89 175 -1 0
88 175 -1 0
87 175 -1 0
86 175 -1 0
85 175 -1 0
84 175 -1 0
83 175 -1 0
82 175 -1 0
81 175 -1 0
80 175 -1 0
79 175 -1 0
78 175 -1 0
355 174 -1 0
354 174 -1 0
353 174 -1 0
352 174 -1 0
351 174 -1 0
350 174 -1 0
349 174 -1 0
348 174 -1 0
347 174 -1 0
346 174 -1 0
345 174 -1 0
344 174 -1 0
343 174 -1 0
342 174 -1 0
341 174 -1 0
340 174 -1 0
339 174 -1 0
338 174 -1 0
337 174 -1 0
127 174 -1 0
126 174 -1 0
125 174 -1 0
124 174 -1 0
123 174 -1 0
122 174 -1 0
121 174 -1 0
120 174 -1 0
119 174 -1 0
118 174 -1 0
117 174 -1 0
116 174 -1 0
115 174 -1 0
114 174 -1 0
113 174 -1 0
112 174 -1 0
111 174 -1 0
110 174 -1 0
109 174 -1 0
108 174 -1 0
107 174 -1 0
106 174 -1 0
105 174 -1 0
104 174 -1 0
103 174 -1 0
102 174 -1 0
101 174 -1 0
100 174 -1 0
99 174 -1 0
98 174 -1 0
97 174 -1 0
96 174 -1 0
95 174 -1 0
94 174 -1 0
93 174 -1 0
92 174 -1 0
91 174 -1 0
90 174 -1 0
89 174 -1 0
88 174 -1 0
87 174 -1 0
86 174 -1 0
85 174 -1 0
84 174 -1 0
83 174 -1 0
82 174 -1 0
81 174 -1 0
80 174 -1 0
79 174 -1 0
355 173 -1 0
354 173 -1 0
353 173 -1 0
352 173 -1 0
351 173 -1 0
350 173 -1 0
349 173 -1 0
348 173 -1 0
347 173 -1 0
346 173 -1 0
345 173 -1 0
344 173 -1 0
343 173 -1 0
342 173 -1 0
341 173 -1 0
340 173 -1 0
339 173 -1 0
338 173 -1 0
337 173 -1 0
126 173 -1 0
125 173 -1 0
124 173 -1 0
123 173 -1 0
122 173 -1 0
121 173 -1 0
120 173 -1 0
119 173 -1 0
118 173 -1 0
117 173 -1 0
116 173 -1 0
115 173 -1 0
114 173 -1 0
113 173 -1 0
112 173 -1 0
111 173 -1 0
110 173 -1 0
109 173 -1 0
108 173 -1 0
107 173 -1 0
106 173 -1 0
105 173 -1 0
104 173 -1 0
103 173 -1 0
102 173 -1 0
101 173 -1 0
100 173 -1 0
99 173 -1 0
98 173 -1 0
97 173 -1 0
96 173 -1 0
95 173 -1 0
94 173 -1 0
93 173 -1 0
92 173 -1 0
91 173 -1 0
90 173 -1 0
89 173 -1 0
88 173 -1 0
87 173 -1 0
86 173 -1 0
85 173 -1 0
84 173 -1 0
83 173 -1 0
82 173 -1 0
81 173 -1 0
80 173 -1 0
79 173 -1 0
355 172 -1 0
354 172 -1 0
353 172 -1 0
352 172 -1 0
351 172 -1 0
350 172 -1 0
349 172 -1 0
348 172 -1 0
347 172 -1 0
346 172 -1 0
345 172 -1 0
344 172 -1 0
343 172 -1 0
342 172 -1 0
341 172 -1 0
340 172 -1 0
339 172 -1 0
338 172 -1 0
337 172 -1 0
336 172 -1 0
126 172 -1 0
125 172 -1 0
124 172 -1 0
123 172 -1 0
122 172 -1 0
121 172 -1 0
120 172 -1 0
119 172 -1 0
118 172 -1 0
117 172 -1 0
116 172 -1 0
115 172 -1 0
114 172 -1 0
113 172 -1 0
112 172 -1 0
111 172 -1 0
110 172 -1 0
109 172 -1 0
108 172 -1 0
107 172 -1 0
106 172 -1 0
105 172 -1 0
104 172 -1 0
103 172 -1 0
102 172 -1 0
101 172 -1 0
100 172 -1 0
99 172 -1 0
98 172 -1 0
97 172 -1 0
96 172 -1 0
95 172 -1 0
94 172 -1 0
93 172 -1 0
92 172 -1 0
91 172 -1 0
90 172 -1 0
89 172 -1 0
88 172 -1 0
87 172 -1 0
86 172 -1 0
85 172 -1 0
84 172 -1 0
83 172 -1 0
82 172 -1 0
81 172 -1 0
80 172 -1 0
79 172 -1 0
354 171 -1 0
353 171 -1 0
352 171 -1 0
351 171 -1 0
350 171 -1 0
349 171 -1 0
348 171 -1 0
347 171 -1 0
346 171 -1 0
345 171 -1 0
344 171 -1 0
343 171 -1 0
342 171 -1 0
341 171 -1 0
340 171 -1 0
339 171 -1 0
338 171 -1 0
337 171 -1 0
336 171 -1 0
126 171 -1 0
125 171 -1 0
124 171 -1 0
123 171 -1 0
122 171 -1 0
121 171 -1 0
120 171 -1 0
119 171 -1 0
118 171 -1 0
117 171 -1 0
116 171 -1 0
115 171 -1 0
114 171 -1 0
113 171 -1 0
112 171 -1 0
111 171 -1 0
110 171 -1 0
109 171 -1 0
108 171 -1 0
107 171 -1 0
106 171 -1 0
105 171 -1 0
104 171 -1 0
103 171 -1 0
102 171 -1 0
101 171 -1 0
100 171 -1 0
99 171 -1 0
98 171 -1 0
97 171 -1 0
96 171 -1 0
95 171 -1 0
94 171 -1 0
93 171 -1 0
92 171 -1 0
91 171 -1 0
90 171 -1 0
89 171 -1 0
88 171 -1 0
87 171 -1 0
86 171 -1 0
85 171 -1 0
84 171 -1 0
83 171 -1 0
82 171 -1 0
81 171 -1 0
80 171 -1 0
351 170 -1 0
349 170 -1 0
348 170 -1 0
347 170 -1 0
346 170 -1 0
345 170 -1 0
344 170 -1 0
343 170 -1 0
342 170 -1 0
341 170 -1 0
340 170 -1 0
339 170 -1 0
338 170 -1 0
337 170 -1 0
336 170 -1 0
125 170 -1 0
124 170 -1 0
123 170 -1 0
122 170 -1 0
121 170 -1 0
120 170 -1 0
119 170 -1 0
118 170 -1 0
117 170 -1 0
116 170 -1 0
115 170 -1 0
114 170 -1 0
113 170 -1 0
112 170 -1 0
111 170 -1 0
110 170 -1 0
109 170 -1 0
108 170 -1 0
107 170 -1 0
106 170 -1 0
105 170 -1 0
104 170 -1 0
103 170 -1 0
102 170 -1 0
101 170 -1 0
100 170 -1 0
99 170 -1 0
98 170 -1 0
97 170 -1 0
96 170 -1 0
95 170 -1 0
94 170 -1 0
93 170 -1 0
92 170 -1 0
91 170 -1 0
90 170 -1 0
89 170 -1 0
88 170 -1 0
87 170 -1 0
86 170 -1 0
85 170 -1 0
84 170 -1 0
83 170 -1 0
82 170 -1 0
81 170 -1 0
80 170 -1 0
348 169 -1 0
347 169 -1 0
346 169 -1 0
345 169 -1 0
344 169 -1 0
343 169 -1 0
342 169 -1 0
341 169 -1 0
340 169 -1 0
339 169 -1 0
338 169 -1 0
337 169 -1 0
336 169 -1 0
122 169 -1 0
121 169 -1 0
120 169 -1 0
119 169 -1 0
118 169 -1 0
117 169 -1 0
116 169 -1 0
115 169 -1 0
114 169 -1 0
113 169 -1 0
112 169 -1 0
111 169 -1 0
110 169 -1 0
109 169 -1 0
108 169 -1 0
107 169 -1 0
106 169 -1 0
105 169 -1 0
104 169 -1 0
103 169 -1 0
102 169 -1 0
101 169 -1 0
100 169 -1 0
99 169 -1 0
98 169 -1 0
97 169 -1 0
96 169 -1 0
95 169 -1 0
94 169 -1 0
93 169 -1 0
92 169 -1 0
91 169 -1 0
90 169 -1 0
89 169 -1 0
88 169 -1 0
87 169 -1 0
86 169 -1 0
85 169 -1 0
84 169 -1 0
83 169 -1 0
82 169 -1 0
81 169 -1 0
349 168 -1 0
348 168 -1 0
347 168 -1 0
346 168 -1 0
345 168 -1 0
344 168 -1 0
343 168 -1 0
342 168 -1 0
341 168 -1 0
340 168 -1 0
339 168 -1 0
338 168 -1 0
337 168 -1 0
336 168 -1 0
119 168 -1 0
118 168 -1 0
117 168 -1 0
116 168 -1 0
115 168 -1 0
114 168 -1 0
113 168 -1 0
112 168 -1 0
111 168 -1 0
110 168 -1 0
109 168 -1 0
108 168 -1 0
107 168 -1 0
106 168 -1 0
105 168 -1 0
104 168 -1 0
103 168 -1 0
102 168 -1 0
101 168 -1 0
100 168 -1 0
99 168 -1 0
98 168 -1 0
97 168 -1 0
96 168 -1 0
95 168 -1 0
94 168 -1 0
93 168 -1 0
92 168 -1 0
91 168 -1 0
90 168 -1 0
89 168 -1 0
88 168 -1 0
87 168 -1 0
86 168 -1 0
85 168 -1 0
84 168 -1 0
83 168 -1 0
82 168 -1 0
81 168 -1 0
348 167 -1 0
347 167 -1 0
346 167 -1 0
345 167 -1 0
344 167 -1 0
343 167 -1 0
342 167 -1 0
341 167 -1 0
340 167 -1 0
339 167 -1 0
338 167 -1 0
337 167 -1 0
336 167 -1 0
116 167 -1 0
115 167 -1 0
114 167 -1 0
113 167 -1 0
112 167 -1 0
111 167 -1 0
110 167 -1 0
109 167 -1 0
108 167 -1 0
107 167 -1 0
106 167 -1 0
105 167 -1 0
104 167 -1 0
103 167 -1 0
102 167 -1 0
101 167 -1 0
100 167 -1 0
99 167 -1 0
98 167 -1 0
97 167 -1 0
96 167 -1 0
95 167 -1 0
94 167 -1 0
93 167 -1 0
92 167 -1 0
91 167 -1 0
90 167 -1 0
89 167 -1 0
88 167 -1 0
87 167 -1 0
86 167 -1 0
85 167 -1 0
84 167 -1 0
83 167 -1 0
82 167 -1 0
348 166 -1 0
347 166 -1 0
346 166 -1 0
345 166 -1 0
344 166 -1 0
343 166 -1 0
342 166 -1 0
341 166 -1 0
340 166 -1 0
339 166 -1 0
338 166 -1 0
337 166 -1 0
336 166 -1 0
116 166 -1 0
115 166 -1 0
114 166 -1 0
113 166 -1 0
112 166 -1 0
111 166 -1 0
110 166 -1 0
109 166 -1 0
108 166 -1 0
107 166 -1 0
106 166 -1 0
105 166 -1 0
104 166 -1 0
103 166 -1 0
102 166 -1 0
101 166 -1 0
100 166 -1 0
99 166 -1 0
98 166 -1 0
97 166 -1 0
96 166 -1 0
95 166 -1 0
94 166 -1 0
93 166 -1 0
92 166 -1 0
91 166 -1 0
90 166 -1 0
89 166 -1 0
88 166 -1 0
87 166 -1 0
86 166 -1 0
85 166 -1 0
84 166 -1 0
83 166 -1 0
348 165 -1 0
347 165 -1 0
346 165 -1 0
345 165 -1 0
344 165 -1 0
343 165 -1 0
342 165 -1 0
341 165 -1 0
340 165 -1 0
339 165 -1 0
338 165 -1 0
337 165 -1 0
336 165 -1 0
116 165 -1 0
115 165 -1 0
114 165 -1 0
113 165 -1 0
112 165 -1 0
111 165 -1 0
110 165 -1 0
109 165 -1 0
108 165 -1 0
107 165 -1 0
106 165 -1 0
105 165 -1 0
104 165 -1 0
103 165 -1 0
102 165 -1 0
101 165 -1 0
100 165 -1 0
99 165 -1 0
98 165 -1 0
97 165 -1 0
96 165 -1 0
95 165 -1 0
94 165 -1 0
93 165 -1 0
92 165 -1 0
91 165 -1 0
90 165 -1 0
89 165 -1 0
88 165 -1 0
87 165 -1 0
86 165 -1 0
85 165 -1 0
84 165 -1 0
83 165 -1 0
347 164 -1 0
346 164 -1 0
345 164 -1 0
344 164 -1 0
343 164 -1 0
342 164 -1 0
341 164 -1 0
340 164 -1 0
339 164 -1 0
338 164 -1 0
337 164 -1 0
336 164 -1 0
116 164 -1 0
115 164 -1 0
114 164 -1 0
113 164 -1 0
112 164 -1 0
111 164 -1 0
110 164 -1 0
109 164 -1 0
108 164 -1 0
107 164 -1 0
106 164 -1 0
105 164 -1 0
104 164 -1 0
103 164 -1 0
102 164 -1 0
101 164 -1 0
100 164 -1 0
99 164 -1 0
98 164 -1 0
97 164 -1 0
96 164 -1 0
95 164 -1 0
94 164 -1 0
93 164 -1 0
92 164 -1 0
91 164 -1 0
90 164 -1 0
89 164 -1 0
88 164 -1 0
87 164 -1 0
86 164 -1 0
85 164 -1 0
84 164 -1 0
83 164 -1 0
347 163 -1 0
346 163 -1 0
345 163 -1 0
344 163 -1 0
343 163 -1 0
342 163 -1 0
341 163 -1 0
340 163 -1 0
339 163 -1 0
338 163 -1 0
337 163 -1 0
336 163 -1 0
116 163 -1 0
115 163 -1 0
114 163 -1 0
113 163 -1 0
112 163 -1 0
111 163 -1 0
110 163 -1 0
109 163 -1 0
108 163 -1 0
107 163 -1 0
106 163 -1 0
105 163 -1 0
104 163 -1 0
103 163 -1 0
102 163 -1 0
101 163 -1 0
100 163 -1 0
99 163 -1 0
98 163 -1 0
97 163 -1 0
96 163 -1 0
95 163 -1 0
94 163 -1 0
93 163 -1 0
92 163 -1 0
91 163 -1 0
90 163 -1 0
89 163 -1 0
88 163 -1 0
87 163 -1 0
86 163 -1 0
85 163 -1 0
84 163 -1 0
346 162 -1 0
345 162 -1 0
344 162 -1 0
343 162 -1 0
342 162 -1 0
341 162 -1 0
340 162 -1 0
339 162 -1 0
338 162 -1 0
337 162 -1 0
336 162 -1 0
116 162 -1 0
115 162 -1 0
114 162 -1 0
113 162 -1 0
112 162 -1 0
111 162 -1 0
110 162 -1 0
109 162 -1 0
108 162 -1 0
107 162 -1 0
106 162 -1 0
105 162 -1 0
104 162 -1 0
103 162 -1 0
102 162 -1 0
